id,GBSA-Evdw,GBSA-Eele,GBSA-GGB,GBSA-GSA,MM/GBSA,VDW,HB,HP,HM,HS,RT,X-Score,-logka,deltaGexp,charge,C,N,O,F,P,S,Cl,Br,I,heavy atoms,H
1f0t,-38.1728,-38.3898,35.4211,-5.0606,-46.2021,578.5,4.1,51.3,1.07,153.3,4.0,6.24,6.0,-8.16,1,19,5,4,0,0,2,0,0,0,30,20
1f0u,-50.0482,18.9141,-17.0856,-5.8083,-54.028,687.0,5.3,99.1,3.14,213.7,6.0,7.09,7.16,-9.7376,2,27,4,3,0,0,0,0,0,0,34,32
1f3e,-27.485,-55.7792,50.6452,-3.6711,-36.2901,351.2,3.9,41.3,1.27,49.8,0.0,5.5,6.7,-9.112,0,8,4,2,0,0,0,0,0,0,14,8
1f4e,-27.6235,135.9754,-121.5673,-4.049,-17.2644,330.0,1.3,81.4,2.63,188.0,2.0,5.53,2.96,-4.0256,-1,12,1,4,0,0,1,0,0,0,18,14
1f4f,-41.7452,370.959,-331.4609,-6.3417,-8.5888,519.4,0.4,80.8,2.72,147.3,6.0,5.84,4.62,-6.2832,-3,17,2,9,0,0,1,0,0,0,29,17
1f4g,-51.597,320.7142,-292.3981,-7.8627,-31.1436,645.4,3.5,94.2,2.72,179.6,9.0,6.42,6.48,-8.8128,-3,20,3,10,0,0,1,0,0,0,34,22
1f4x,-29.7762,-48.0576,41.5646,-4.3895,-40.6587,436.1,3.5,12.1,0.89,34.1,6.0,5.16,5.59,-7.6024,0,12,1,7,0,0,0,0,0,0,20,23
1f57,-2.6118,-160.6387,137.6239,-2.4604,-28.087,140.1,3.7,3.2,0.0,65.7,2.0,4.22,5.64,-7.6704,0,3,1,2,0,0,1,0,0,0,7,7
1f5k,-18.678,-93.0206,82.1031,-2.7623,-32.3578,288.2,3.3,17.7,0.0,114.9,0.0,5.06,3.74,-5.0864,1,7,2,0,0,0,0,0,0,0,9,9
1f5l,-31.0553,-107.5303,109.7314,-3.4847,-32.3389,378.6,4.0,3.3,0.66,34.1,0.0,5.41,5.28,-7.1808,1,6,7,1,0,0,0,1,0,0,15,9
1f73,-20.0093,-104.9032,65.8217,-5.1567,-64.2475,443.4,9.2,3.1,0.27,26.4,8.0,5.33,2.39,-3.2504,-1,11,1,9,0,0,0,0,0,0,21,20
1f74,-24.8689,-54.0586,36.0012,-5.058,-47.9843,423.8,8.1,9.3,0.27,63.0,7.0,5.33,3.05,-4.148,-1,11,1,8,0,0,0,0,0,0,20,18
1f8b,-21.6875,-128.7905,95.7233,-5.3306,-60.0853,399.7,5.5,15.1,0.27,99.8,4.0,5.35,5.4,-7.344,-1,11,1,8,0,0,0,0,0,0,20,16
1f8c,-15.0649,-245.7335,195.8534,-5.1372,-70.0822,396.1,7.7,14.8,0.27,98.0,4.0,5.49,7.4,-10.064,0,11,2,7,0,0,0,0,0,0,20,18
1f8d,-22.6846,-182.625,156.2011,-5.2071,-54.3156,405.9,5.6,14.8,0.27,99.3,4.0,5.37,3.4,-4.624,0,11,2,7,0,0,0,0,0,0,20,18
1f8e,-14.9622,-317.8904,275.335,-5.0229,-62.5405,398.9,7.1,14.8,0.27,98.1,4.0,5.46,4.82,-6.5552,1,11,3,6,0,0,0,0,0,0,20,20
1fao,-26.451,-1636.1224,1601.5829,-5.5335,-66.524,425.5,10.4,0.0,0.0,0.0,4.0,5.61,7.37,-10.0232,-6,6,0,18,0,4,0,0,0,0,28,8
1fjs,-57.2117,-154.3621,168.3661,-5.976,-49.1837,768.0,3.3,75.1,1.64,129.7,6.0,6.88,9.96,-13.5456,0,25,6,5,2,0,0,0,0,0,38,24
1fkb,-63.0953,-29.7519,45.3332,-7.3908,-54.9048,743.0,4.5,124.4,8.23,314.4,6.0,8.12,9.7,-13.192,0,51,1,13,0,0,0,0,0,0,65,79
1fkf,-71.655,-34.7975,50.4207,-8.3722,-64.404,809.5,3.9,124.4,7.59,278.6,6.0,8.21,9.4,-12.784,0,44,1,12,0,0,0,0,0,0,57,69
1fkg,-48.2501,-11.911,27.0257,-5.5029,-38.6383,565.9,1.9,122.5,7.34,310.5,8.0,6.92,8.0,-10.88,0,28,1,4,0,0,0,0,0,0,33,35
1fkh,-48.2672,-13.6006,26.0394,-5.6869,-41.5153,587.0,2.0,131.8,6.93,322.0,8.0,7.0,8.15,-11.084,0,28,1,4,0,0,0,0,0,0,33,41
1fki,-48.0036,-11.8708,26.4503,-5.6539,-39.078,534.4,1.9,111.1,4.64,242.3,0.0,6.98,7.0,-9.52,0,24,1,6,0,0,0,0,0,0,31,39
1fkw,-41.5059,-39.1514,58.7074,-4.8368,-26.7867,508.7,2.3,0.0,0.0,0.0,2.0,5.49,5.05,-6.868,0,10,4,4,0,0,0,0,0,0,18,12
1fl3,-53.0765,-153.7817,179.1042,-6.6427,-34.3967,638.5,0.4,189.4,3.9,335.6,4.0,7.22,6.8,-9.248,-1,19,1,3,0,0,0,0,0,0,23,18
1flr,-44.7259,-146.3444,148.5239,-4.8703,-47.4167,634.8,3.6,126.8,3.55,209.0,0.0,7.37,10.0,-13.6,-1,20,0,5,0,0,0,0,0,0,25,11
1fpc,-56.7559,-107.7979,126.7949,-7.0264,-44.7853,656.0,2.1,98.2,4.34,225.0,7.0,6.8,7.0,-9.52,1,25,6,3,0,0,1,0,0,0,35,39
1fq5,-86.4377,-88.149,97.0337,-10.6554,-88.2084,1059.0,5.9,173.8,8.84,527.9,9.0,9.75,8.4,-11.424,0,51,5,6,0,0,0,0,0,0,62,61
1ft7,30.6524,-246.8396,-39.5979,-3.2198,-259.0049,254.9,2.7,54.3,1.18,148.7,2.0,5.02,5.18,-7.0448,-1,5,1,3,0,1,0,0,0,0,10,13
1ftm,-24.4456,-156.5481,113.4475,-4.0134,-71.5596,412.5,6.8,33.3,0.28,90.0,3.0,5.62,7.61,-10.3496,0,7,2,4,0,0,0,0,0,0,13,10
1g1d,-10.6211,-146.8738,107.9654,-4.7843,-54.3138,352.2,2.7,67.2,2.95,145.2,3.0,5.58,9.44,-12.8384,0,14,2,3,1,0,1,0,0,0,21,13
1g2l,-60.7804,-91.301,97.3025,-6.5265,-61.3054,801.8,3.4,127.7,3.22,236.1,9.0,7.28,7.24,-9.8464,1,29,7,3,0,0,0,0,0,0,39,32
1g2o,-40.5296,-404.3582,398.1279,-4.9289,-51.6888,572.0,5.8,6.7,0.01,1.2,2.0,6.03,10.55,-14.348,1,11,4,4,0,0,0,0,0,0,19,15
1g30,-57.6826,-122.8181,132.1418,-6.3253,-54.6842,752.1,2.7,107.5,3.56,236.2,9.0,7.01,6.85,-9.316,1,29,7,3,0,0,0,0,0,0,39,32
1g32,-52.8633,-124.2132,132.7539,-6.1993,-50.5219,718.7,2.7,97.4,2.92,224.0,4.0,7.16,6.11,-8.3096,1,25,7,0,0,0,0,0,0,0,32,26
1g35,-78.5422,-95.8619,104.8016,-10.2966,-79.8991,1006.9,5.3,143.5,6.24,373.4,12.0,8.61,8.14,-11.0704,0,35,2,9,0,0,1,0,0,0,47,38
1g36,-42.4838,-23.4,21.2628,-5.051,-49.672,623.9,3.4,67.6,2.25,203.3,4.0,6.63,7.17,-9.7512,1,25,7,0,0,0,0,0,0,0,32,26
1g45,-9.7128,-138.6827,81.0163,-4.3018,-71.681,331.0,2.8,57.6,2.95,145.7,3.0,5.48,8.64,-11.7504,0,14,2,3,1,0,1,0,0,0,21,13
1g46,-13.9748,-119.3116,75.3951,-4.3256,-62.2169,340.9,3.0,56.5,2.61,141.5,3.0,5.48,8.8,-11.968,0,14,2,3,2,0,1,0,0,0,22,12
1g48,-10.048,-133.1995,76.1431,-4.125,-71.2294,337.6,2.8,48.6,2.61,131.6,3.0,5.42,8.41,-11.4376,0,14,2,3,2,0,1,0,0,0,22,12
1g4o,-9.4318,-146.1435,106.4907,-4.527,-53.6116,312.5,2.6,58.1,3.29,145.7,3.0,5.44,8.25,-11.22,0,14,2,3,0,0,1,0,0,0,20,14
1g52,-15.2342,-139.3183,100.7844,-4.7758,-58.5439,358.1,2.7,64.9,2.61,141.2,3.0,5.56,9.54,-12.9744,0,14,2,3,2,0,1,0,0,0,22,12
1g53,-6.6899,-153.3934,107.857,-4.4231,-56.6494,359.7,2.8,53.6,2.61,130.2,3.0,5.52,9.04,-12.2944,0,14,2,3,2,0,1,0,0,0,22,12
1g54,-10.2525,-139.1845,83.6186,-4.4363,-70.2547,384.9,2.6,36.6,1.6,75.9,3.0,5.35,8.82,-11.9952,0,14,2,3,5,0,1,0,0,0,25,9
1g74,-44.8008,-106.1626,123.0176,-7.0124,-34.9582,493.7,0.0,154.0,5.4,371.1,15.0,5.84,6.52,-8.8672,-1,18,0,2,0,0,0,0,0,0,20,33
1g7f,-42.8456,-402.0405,396.5432,-6.6222,-54.9651,602.8,9.0,73.0,2.17,211.2,13.0,6.24,5.47,-7.4392,-3,27,3,9,0,0,0,0,0,0,39,30
1g7g,-53.286,-374.0091,370.8057,-7.665,-64.1544,719.8,7.1,101.9,2.8,214.9,16.0,6.49,6.6,-8.976,-3,30,3,10,0,0,0,0,0,0,43,34
1g85,-27.6059,-7.874,10.2456,-3.7588,-28.9931,283.2,0.0,97.4,2.85,249.7,5.0,5.16,5.48,-7.4528,0,8,0,1,0,0,0,0,0,0,9,18
1gai,-50.8668,-647.6686,599.5864,-7.7251,-106.6741,824.5,9.8,32.2,0.89,58.3,9.0,7.03,8.0,-10.88,1,25,1,18,0,0,0,0,0,0,44,46
1gar,-68.2435,170.3609,-165.2526,-9.8233,-72.9585,882.2,10.6,63.0,2.02,174.8,17.0,7.06,10.0,-13.6,-4,27,7,12,0,1,1,0,0,0,48,34
1gfy,-24.5957,-334.3282,288.0728,-4.1191,-74.9702,455.0,6.5,49.9,0.54,65.4,0.0,6.07,5.08,-6.9088,-2,10,1,5,0,0,2,0,0,0,18,7
1ghw,-31.9537,-95.6869,95.4485,-4.0208,-36.2129,435.6,3.7,37.8,0.0,151.8,0.0,5.79,4.2,-5.712,1,14,4,1,0,0,0,0,0,0,19,13
1gi1,-28.2618,-20.065,13.758,-3.4205,-37.9893,424.2,4.4,24.1,0.0,108.8,0.0,5.69,5.47,-7.4392,1,14,4,1,0,0,0,0,0,0,19,13
1gnm,-75.3938,-157.995,177.1411,-9.991,-66.2387,785.9,7.1,100.9,2.29,404.6,15.0,7.03,6.25,-8.5,1,28,8,6,0,0,0,0,0,0,42,53
1gnn,-71.0714,-93.1262,105.4406,-9.3806,-68.1376,793.4,6.0,100.4,2.65,399.1,15.0,7.01,5.68,-7.7248,1,28,8,6,0,0,0,0,0,0,42,53
1gno,-67.4578,-45.2025,66.3861,-8.8679,-55.1421,763.5,4.7,106.4,4.08,376.7,15.0,6.96,7.7,-10.472,1,28,8,6,0,0,0,0,0,0,42,53
1grp,8.6163,-249.2518,140.7397,-3.6796,-103.5754,258.0,7.6,10.8,0.0,23.2,4.0,4.79,3.72,-5.0592,-3,6,0,7,0,0,0,0,0,0,13,5
1gvw,616.1977,430.0348,-264.5109,-6.2014,775.5202,842.5,6.3,109.1,4.85,458.5,15.0,7.62,6.96,-9.4656,-1,32,6,7,0,1,0,0,0,0,46,50
1gwv,-32.5471,-81.5703,76.984,-4.4854,-41.6188,403.9,3.1,0.0,0.0,0.0,4.0,4.97,2.57,-3.4952,0,12,0,11,0,0,0,0,0,0,23,22
1gx8,-35.1709,-25.5409,25.2719,-5.5618,-41.0017,415.6,0.3,177.4,3.08,407.5,1.0,6.52,6.37,-8.6632,0,20,0,1,0,0,0,0,0,0,21,30
1gyx,-18.4156,-8.3481,2.5748,-2.5476,-26.7365,242.5,1.3,62.3,1.98,106.7,0.0,5.1,2.48,-3.3728,-1,7,0,2,0,0,0,0,0,0,9,5
1gyy,-19.04,46.0858,-53.0019,-3.0581,-29.0142,304.7,1.8,52.5,1.78,86.3,0.0,5.3,3.64,-4.9504,-1,9,0,3,1,0,0,0,0,0,13,6
1h1s,-53.3134,-47.4461,56.7001,-6.4383,-50.4977,651.3,4.0,54.8,1.83,203.7,4.0,6.7,8.22,-11.1792,0,18,6,3,0,0,1,0,0,0,28,22
1h46,-41.0821,-6.5197,26.359,-4.9318,-26.1746,483.2,0.0,78.2,2.66,285.2,5.0,5.92,3.57,-4.8552,0,16,1,2,0,0,0,0,0,0,19,19
1h4w,-22.5291,-117.3243,105.0112,-2.939,-37.7812,306.5,3.4,23.9,0.0,131.1,0.0,5.17,4.66,-6.3376,1,7,2,0,0,0,0,0,0,0,9,9
1h6h,-31.3069,-566.3388,550.4334,-4.8859,-52.0982,422.5,8.3,0.8,1.77,9.0,14.0,4.85,5.3,-7.208,-3,17,0,16,0,2,0,0,0,0,35,29
1hbv,-71.8051,-163.738,168.3871,-9.6326,-76.7886,834.0,1.9,121.3,5.93,442.4,12.0,7.65,6.37,-8.6632,2,32,5,5,0,0,0,0,0,0,42,53
1hdq,-7.4045,-225.7637,174.5611,-4.1272,-62.7343,312.0,4.7,51.3,1.98,145.5,3.0,5.41,5.82,-7.9152,-1,10,2,4,0,0,0,0,0,0,16,11
1hee,-13.3949,-317.3043,242.3669,-4.6701,-93.0024,399.1,5.6,51.7,1.64,154.5,3.0,5.79,5.34,-7.2624,-1,10,2,4,0,0,0,0,0,0,16,11
1hfs,-78.9649,-321.1562,302.4175,-11.414,-109.1176,1270.5,5.1,248.6,7.5,551.5,13.0,10.29,8.7,-11.832,-1,43,3,5,1,0,0,0,0,0,52,47
1hih,-73.9764,-113.9517,118.8361,-10.0015,-79.0935,878.7,6.0,143.7,5.55,502.5,11.0,8.32,8.05,-10.948,1,31,5,5,0,0,0,0,0,0,41,52
1hii,-76.6794,-197.185,202.2502,-10.0116,-81.6258,899.5,5.6,158.4,6.26,489.1,11.0,8.49,7.28,-9.9008,1,31,5,5,0,0,0,0,0,0,41,52
1hk4,-48.8946,-80.3502,81.2821,-5.5199,-53.4826,467.1,1.0,61.1,5.11,355.3,5.0,6.29,5.31,-7.2216,0,15,1,4,0,0,0,0,0,4,24,11
1hmr,-43.3215,-103.1968,100.3278,-6.871,-53.0615,489.4,2.3,151.1,5.54,365.0,16.0,5.91,6.55,-8.908,-1,18,0,2,0,0,0,0,0,0,20,35
1hms,-44.4728,-93.1583,90.9999,-6.9736,-53.6048,477.9,2.4,148.4,5.4,366.3,15.0,5.93,6.37,-8.6632,-1,18,0,2,0,0,0,0,0,0,20,33
1hmt,-44.906,-96.1281,93.1024,-6.8426,-54.7743,496.7,2.4,151.8,5.9,365.3,16.0,5.99,5.79,-7.8744,-1,18,0,2,0,0,0,0,0,0,20,35
1hn4,-76.9042,-62.1286,87.2381,-10.8723,-62.667,954.1,4.0,165.0,5.54,382.2,22.0,7.46,3.82,-5.1952,-1,22,0,6,3,1,0,0,0,0,32,43
1hos,-78.0092,-29.5449,64.1941,-9.9907,-53.3507,961.1,4.5,169.4,8.35,481.2,16.0,8.54,8.55,-11.628,-1,42,4,8,0,1,0,0,0,0,55,50
1hp5,-29.138,-68.9357,61.0385,-3.9303,-40.9655,447.0,4.7,38.2,0.52,117.5,1.0,5.85,6.55,-8.908,0,8,1,4,0,0,1,0,0,0,14,13
1hpo,-63.5462,-64.1246,75.665,-7.6074,-59.6132,718.1,2.3,117.6,3.57,332.3,3.0,7.5,9.22,-12.5392,0,28,2,5,0,0,1,0,0,0,36,28
1hps,-80.8323,-49.5352,70.9817,-10.2594,-69.6452,963.4,5.9,157.7,6.54,515.6,13.0,8.67,9.22,-12.5392,0,38,4,5,0,0,0,0,0,0,47,46
1hpx,-79.6688,-50.7216,76.9522,-9.9168,-63.355,884.9,2.2,112.9,5.68,345.5,11.0,7.78,11.26,-15.3136,0,33,5,6,0,0,2,0,0,0,46,41
1hsh,-76.3356,-332.6472,339.5693,-10.2608,-79.6743,974.2,1.7,160.1,5.84,450.0,10.0,8.48,9.42,-12.8112,2,36,5,4,0,0,0,0,0,0,45,49
1hvh,-65.7491,-120.734,116.5773,-9.0468,-78.9526,849.3,2.3,149.2,6.49,307.9,10.0,7.89,7.96,-10.8256,1,36,4,4,0,0,0,0,0,0,44,39
1hvi,-92.5108,-70.303,90.1835,-11.7603,-84.3906,1085.6,5.1,167.8,7.34,444.5,15.0,8.98,10.92,-14.8512,0,44,8,6,0,0,0,0,0,0,58,58
1hvj,-95.6594,-61.6279,89.6368,-11.7406,-79.3911,1060.6,4.6,170.6,7.34,449.5,15.0,8.86,11.4,-15.504,0,44,8,5,0,0,0,0,0,0,57,58
1hvk,-93.3064,-63.2599,83.9893,-11.8462,-84.4232,1125.0,5.4,182.6,7.68,472.4,15.0,9.28,10.96,-14.9056,0,44,8,6,0,0,0,0,0,0,58,58
1hvl,-85.9902,-61.7288,83.7603,-11.2949,-75.2536,1081.3,4.2,170.7,7.34,443.7,15.0,8.9,9.95,-13.532,0,44,8,6,0,0,0,0,0,0,58,58
1hvr,-85.444,-66.3345,76.6851,-10.0342,-85.1276,1046.3,2.6,242.6,9.78,492.9,8.0,9.81,9.51,-12.9336,0,41,2,3,0,0,0,0,0,0,46,38
1hvs,-87.951,-77.3367,94.0604,-11.2079,-82.4352,1050.3,4.5,154.0,6.66,430.4,15.0,8.64,10.3,-14.008,0,44,8,6,0,0,0,0,0,0,58,58
1hxb,-75.0616,-112.7076,130.5082,-8.6436,-65.9046,995.6,3.1,156.8,6.26,470.3,9.0,8.82,9.92,-13.4912,1,38,6,5,0,0,0,0,0,0,49,51
1hxw,-87.7452,-48.4268,76.0587,-10.5039,-70.6172,1001.4,2.9,150.3,6.46,418.5,15.0,8.27,10.82,-14.7152,0,37,6,5,0,0,2,0,0,0,50,48
1hyo,-16.9671,-463.648,426.2224,-3.782,-58.1747,330.5,5.5,9.5,0.0,37.3,4.0,4.93,4.07,-5.5352,-2,5,0,5,0,1,0,0,0,0,11,7
1i1e,-42.1073,-177.5716,178.3247,-4.6328,-45.987,591.9,1.1,56.7,2.51,111.5,5.0,6.13,5.03,-6.8408,1,27,1,11,0,0,0,0,0,0,39,32
1i2s,-3.6747,23.1896,-63.5602,-3.2662,-47.3115,259.1,3.2,7.8,0.0,42.1,4.0,4.48,3.31,-4.5016,-3,6,0,7,0,0,0,0,0,0,13,5
1i37,-52.1257,-15.7532,19.7941,-6.0821,-54.1669,609.1,1.5,193.6,3.77,319.6,0.0,7.49,9.57,-13.0152,0,19,0,2,0,0,0,0,0,0,21,28
1i5r,-99.8428,-51.2279,65.542,-11.3344,-96.8631,1270.1,6.7,221.2,6.45,368.0,13.0,9.95,8.52,-11.5872,0,37,5,7,0,0,0,0,0,0,49,51
1i7z,-50.4021,-72.3835,91.8773,-5.3978,-36.3061,619.4,0.0,85.4,3.05,194.5,4.0,6.5,6.4,-8.704,1,17,1,4,0,0,0,0,0,0,22,22
1i9n,-9.5353,-152.3989,113.4961,-4.244,-52.6821,334.6,2.7,47.9,2.61,113.5,3.0,5.37,8.66,-11.7776,0,14,2,3,2,0,1,0,0,0,22,12
1i9p,-10.1172,-148.5553,109.2659,-4.6754,-54.082,353.4,2.5,45.7,2.28,113.3,3.0,5.38,8.41,-11.4376,0,14,2,3,3,0,1,0,0,0,23,11
1ie9,-66.5982,-42.7283,40.3785,-8.4301,-77.3781,813.9,3.7,235.8,6.0,468.9,5.0,8.67,10.19,-13.8584,0,27,0,3,0,0,0,0,0,0,30,44
1if7,-16.5609,-142.4695,101.1278,-5.1068,-63.0094,404.3,2.8,67.4,3.74,180.9,5.0,5.79,10.52,-14.3072,0,19,3,3,0,0,1,0,0,0,26,21
1if8,-12.7862,-160.4763,135.0815,-4.5696,-42.7506,372.1,2.9,68.2,3.74,174.7,5.0,5.66,9.64,-13.1104,0,19,3,3,0,0,1,0,0,0,26,21
1igb,-26.5107,-457.289,445.9487,-4.1447,-41.9957,356.7,4.6,107.1,2.75,192.5,3.0,5.91,6.4,-8.704,1,9,2,2,0,0,0,0,0,1,14,12
1igj,-48.8514,-13.6012,32.1421,-5.1269,-35.4374,587.7,0.3,129.7,5.37,234.9,3.0,6.96,10.0,-13.6,0,29,0,8,0,0,0,0,0,0,37,44
1iih,-17.7368,-735.3492,729.7683,-3.6824,-27.0001,298.0,6.5,0.0,0.0,0.0,3.0,4.88,2.89,-3.9304,-3,3,0,7,0,1,0,0,0,0,11,4
1iiq,77190319.67,-320.0077,362.2722,-5.6836,77190356.25,1070.1,8.1,166.0,6.91,503.5,16.0,9.08,7.48,-10.1728,1,38,6,7,0,0,0,0,0,0,51,51
1ik4,-6.9113,-21.1221,-55.0947,-3.3161,-86.4442,302.5,6.7,0.0,0.0,0.0,2.0,5.0,7.41,-10.0776,-2,2,1,6,0,1,0,0,0,0,10,4
1ikt,-55.0385,-14.1483,26.375,-7.6348,-50.4466,637.1,0.7,122.0,4.64,297.5,12.0,6.42,3.4,-4.624,0,21,0,4,0,0,0,0,0,0,25,36
1ivp,8644.4035,4.5799,112.3775,-7.2708,8754.0901,1034.1,4.0,156.2,7.93,488.3,17.0,8.62,7.52,-10.2272,0,45,7,7,0,0,0,0,0,0,59,59
1iy7,-14.355,-333.7305,248.6449,-4.7483,-104.1889,396.4,6.5,56.0,1.98,157.6,3.0,5.91,6.19,-8.4184,-1,9,2,4,0,0,1,0,0,0,16,11
1izh,-90.4765,-65.9461,86.5756,-10.8384,-80.6854,1084.2,7.3,175.8,6.91,508.5,15.0,9.19,7.7,-10.472,0,38,5,7,0,0,0,0,0,0,50,49
1izi,-88.2996,-68.1095,88.5188,-10.3904,-78.2807,1018.7,7.0,131.1,4.56,491.8,15.0,8.45,6.59,-8.9624,0,38,5,7,0,0,0,0,0,0,50,49
1j01,-32.2103,-66.1264,61.4158,-4.0862,-41.0071,452.5,7.0,10.8,0.36,25.1,2.0,5.74,6.47,-8.7992,0,10,1,7,0,0,0,0,0,0,18,17
1j14,-18.4236,-263.0864,254.1569,-2.9165,-30.2696,307.5,2.9,25.5,0.0,130.2,0.0,5.15,4.49,-6.1064,1,7,2,0,0,0,0,0,0,0,9,9
1j16,-24.3473,-291.9588,284.4024,-2.9003,-34.804,304.3,2.5,29.2,0.0,128.1,0.0,5.11,3.84,-5.2224,1,7,2,0,0,0,0,0,0,0,9,9
1j17,-61.3821,-23.5134,46.9921,-5.6295,-43.5329,743.2,0.0,87.9,2.05,241.7,2.0,7.1,5.22,-7.0992,0,25,4,3,0,0,1,1,0,0,34,27
1j36,-16.5813,-513.3331,423.9053,-6.6244,-112.6335,573.1,5.2,43.6,3.27,208.6,10.0,6.14,7.74,-10.5264,0,21,3,5,0,0,0,0,0,0,29,29
1j37,-16.7697,122.6616,-151.0047,-3.8267,-48.9395,305.6,3.4,28.2,1.24,178.8,3.0,5.16,8.96,-12.1856,-1,9,1,3,0,0,1,0,0,0,14,14
1jak,-23.1644,-444.6235,412.23,-4.2533,-59.8112,445.1,7.5,30.5,0.39,90.6,2.0,5.89,5.57,-7.5752,1,8,2,4,0,0,0,0,0,0,14,17
1jao,-41.5411,-35.3466,53.8413,-5.1945,-28.2409,550.3,3.4,59.7,1.2,232.2,7.0,5.97,5.92,-8.0512,0,15,3,3,0,0,1,0,0,0,22,21
1jaq,189.8363,-25.3414,153.819,-4.9786,313.3353,448.5,4.2,24.5,2.07,110.3,7.0,5.47,4.48,-6.0928,0,12,4,5,0,0,0,0,0,0,21,22
1jgl,-40.5964,-36.5946,36.1135,-4.5832,-45.6607,565.7,3.0,185.2,3.84,254.2,0.0,7.33,8.7,-11.832,0,18,0,2,0,0,0,0,0,0,20,24
1jsv,-34.3065,-50.9502,57.7225,-4.6944,-32.2286,409.1,2.0,39.8,1.35,77.5,1.0,5.54,5.7,-7.752,0,10,5,2,0,0,1,0,0,0,18,11
1jzs,-50.8058,-140.4149,126.5653,-6.9037,-71.5591,693.4,3.5,64.8,3.34,325.3,16.0,6.22,6.6,-8.976,-1,26,0,9,0,0,0,0,0,0,35,43
1k1j,-51.1608,-46.7862,40.7542,-5.7353,-62.9281,661.4,4.7,73.5,3.67,176.8,6.0,6.88,7.55,-10.268,1,27,4,5,0,0,1,0,0,0,37,31
1k1l,-39.5182,-30.7383,16.106,-5.171,-59.3215,623.0,5.3,68.0,2.61,165.9,4.0,6.77,6.9,-9.384,2,24,5,3,0,0,1,0,0,0,33,29
1k1m,-47.8103,-44.1397,38.3454,-5.4232,-59.0278,639.3,4.9,63.7,2.95,181.9,4.0,6.86,7.4,-10.064,1,26,5,4,0,0,1,0,0,0,36,30
1k1n,-50.0388,-121.22,118.7429,-5.917,-58.4329,628.3,5.5,47.7,3.1,149.9,8.0,6.46,6.82,-9.2752,0,29,5,7,0,0,1,0,0,0,42,39
1k1o,-45.6165,-47.2702,50.1157,-5.7425,-48.5135,599.4,3.8,61.1,2.99,187.2,10.0,6.13,6.17,-8.3912,1,21,6,4,0,0,0,0,0,0,31,39
1k1y,-51.2012,-479.8165,452.6923,-8.3691,-86.6945,807.3,6.1,13.1,0.53,37.5,9.0,6.55,3.22,-4.3792,1,25,1,18,0,0,0,0,0,0,44,44
1k21,-47.5777,-126.7361,123.9565,-6.4052,-56.7625,659.8,6.4,99.3,3.35,249.2,10.0,6.8,8.38,-11.3968,1,21,6,4,0,0,0,0,0,0,31,39
1k22,-51.2509,-153.4445,148.1589,-6.4407,-62.9772,723.0,5.6,96.7,2.28,228.6,7.0,7.07,8.4,-11.424,1,22,5,4,0,0,0,0,0,0,31,32
1k27,-48.7906,-180.6565,176.0249,-5.1623,-58.5845,617.6,3.4,20.2,0.27,27.3,3.0,6.06,9.0,-12.24,1,12,5,2,0,0,1,0,0,0,20,18
1k4g,-36.4791,-83.6811,68.6424,-5.1381,-56.6559,458.4,2.1,43.0,1.27,75.9,3.0,5.59,5.85,-7.956,0,12,6,1,0,0,1,0,0,0,20,12
1k4h,-37.6631,-48.62,45.9947,-5.1268,-45.4152,445.6,2.2,59.3,1.79,164.6,4.0,5.7,5.11,-6.9496,0,12,4,1,0,0,1,0,0,0,18,16
1k6c,-75.1696,-130.9005,138.6518,-10.2408,-77.6591,957.0,1.6,138.9,5.17,457.9,10.0,8.27,7.48,-10.1728,2,36,5,4,0,0,0,0,0,0,45,49
1k6p,-80.9774,-118.7043,133.1434,-10.6833,-77.2216,1002.8,2.0,140.2,4.2,473.1,10.0,8.37,7.36,-10.0096,2,38,4,6,0,0,0,0,0,0,48,50
1k6t,-79.7778,-126.5097,133.6463,-10.7647,-83.4059,973.1,2.0,141.7,5.4,470.5,10.0,8.41,7.62,-10.3632,2,37,5,4,0,0,0,0,0,0,46,51
1k6v,-83.1353,-107.0799,124.8087,-10.5989,-76.0054,1014.5,2.0,143.3,4.73,487.4,10.0,8.52,6.92,-9.4112,2,39,4,6,0,0,0,0,0,0,49,52
1k9s,-41.8219,-458.8127,436.7,-4.4493,-68.3839,560.5,5.7,0.0,0.0,0.0,2.0,5.96,6.52,-8.8672,1,11,5,4,0,0,0,0,0,0,20,16
1kdk,-50.883,-22.4608,25.0772,-5.5423,-53.8089,609.2,2.0,169.8,3.35,317.7,0.0,7.4,9.05,-12.308,0,19,0,2,0,0,0,0,0,0,21,30
1kel,-41.9571,-90.1891,94.3796,-5.3595,-43.1261,528.5,3.9,90.6,2.36,124.4,7.0,6.02,7.28,-9.9008,0,13,2,7,0,1,0,0,0,0,23,17
1koj,-21.0692,-391.8649,352.589,-4.8997,-65.2448,420.7,7.8,0.0,0.0,0.0,5.0,5.31,6.7,-9.112,-2,5,1,9,0,1,0,0,0,0,16,8
1kv1,-45.0718,-35.1302,37.6905,-5.826,-48.3375,525.5,2.7,113.4,3.73,325.0,0.0,7.01,5.94,-8.0784,0,15,4,1,0,0,0,1,0,0,21,19
